train_loss,valid_loss,train_accuracy,valid_accuracy,train_precision,valid_precision,train_recall,valid_recall,train_f1,valid_f1,epoch
0.28946401827633383,0.5710320137500763,0.902225,0.8069,0.9048767111468445,0.807038158704587,0.903975,0.8045,0.9040003828122439,0.8051022479789911,38
0.28047022291719914,0.5796180402755737,0.9064,0.8036,0.9048701022851922,0.8079120181679881,0.904625,0.8057,0.9046384909287699,0.8063706172913576,39
0.2698584951609373,0.5693597212791442,0.910375,0.8061,0.9085453861804598,0.8049496501957448,0.908875,0.8059,0.9082920230404521,0.8050894511069756,40
0.2693710516601801,0.5806147953033447,0.911025,0.8042,0.9097320552985068,0.8158619849087674,0.908725,0.8119,0.9089168196042783,0.8130197745565161,41
0.26174526471197607,0.5694621114730835,0.91125,0.8092,0.9114309259610507,0.8100762844938844,0.911075,0.8079,0.9111132811062364,0.808724159188397,42
0.2533149595469236,0.5646976204156876,0.919625,0.8062,0.9164636236551081,0.8076388267829325,0.91625,0.8065,0.9160720018000953,0.8066409002853481,43
0.2519609996587038,0.5946538046360016,0.9161,0.8066,0.9170140827364303,0.8082472991096085,0.91635,0.8052,0.9163740503853677,0.8059048974535392,44
0.23484536549448967,0.5764273255109787,0.922475,0.8145,0.92489859328117,0.8137733910044399,0.92465,0.8115,0.9245987450319677,0.8120541150081162,45
0.22954732889086008,0.5800750645399093,0.92295,0.8087,0.9202770493785658,0.8133652838493785,0.919975,0.8112,0.9199563710536389,0.8116520532499231,46
0.2201065536737442,0.5856906093597413,0.92585,0.8099,0.926210837246932,0.8077953476865122,0.926175,0.8064,0.9261034417285741,0.8067600190353769,47
0.21584188552498818,0.5858919128417969,0.930075,0.8109,0.929009204073799,0.8141518648721323,0.928675,0.8113,0.9287746562805447,0.81228784759712,48
0.220562141174078,0.585832697057724,0.9286,0.8087,0.9274237355633379,0.8104764728149282,0.927375,0.8099,0.9272405172462315,0.8097727257766358,49
0.20735942080020905,0.572477720451355,0.9327,0.8113,0.932777762836898,0.8105020808346866,0.9328,0.8099,0.9326830488396215,0.8100649832497706,50
0.19524593795537948,0.5804716810941696,0.935125,0.8131,0.9367349344675505,0.8154480201739146,0.9366,0.8133,0.936618659243738,0.813981504960012,51
0.1927559297144413,0.5848235624074936,0.937325,0.806,0.937228683921231,0.8165642924176616,0.93715,0.815,0.9371069314742475,0.8155553669079796,52
0.18430990993380547,0.5795776687145233,0.940525,0.8082,0.9408385741333355,0.8169138979934784,0.94055,0.8146,0.940639533193455,0.8154182458510216,53
0.18688994905203582,0.5943195121288299,0.9393,0.8116,0.9400210405017124,0.8106191205755889,0.9399,0.8095,0.9397354841419233,0.8095966430873283,54
0.18806066823899745,0.5889603285312652,0.94175,0.8128,0.9389139343142319,0.812482407522311,0.938175,0.8089,0.938158122294196,0.8096687186854022,55
0.17104590412676335,0.5807437659978867,0.945425,0.8132,0.9461408194760518,0.8132557524782305,0.946075,0.8121,0.9460186501868,0.8123907436034531,56
0.1685633292362094,0.602936435008049,0.94625,0.8152,0.9457415957577212,0.8160793971423127,0.94545,0.8136,0.9455364849322241,0.8145601322002758,57
0.16475583404749633,0.5929495663166046,0.94965,0.8174,0.9476947089009116,0.816079908700929,0.94745,0.8146,0.947453189336061,0.8150347910854716,58
0.15316660056710243,0.5904712600231171,0.951325,0.8197,0.9526180663128325,0.8148991429327207,0.9526,0.8131,0.9525357762962929,0.8135974463426648,59
0.15429959990680217,0.6081691895961762,0.951125,0.8139,0.9504987825003023,0.8192751530277707,0.950275,0.818,0.9501967697777225,0.8182331121490831,60
0.14640749490708113,0.6002415380239486,0.952475,0.8135,0.9533337849366248,0.812567213459052,0.953375,0.8125,0.9532264680793422,0.8123138765361974,61
0.1432579225629568,0.6044520134210587,0.955175,0.812,0.9557366630030001,0.8142898785921997,0.95575,0.8132,0.9557137914509283,0.813561645698206,62
0.138690762758255,0.6131114699840545,0.9575,0.8116,0.9583076430324149,0.8147600169107986,0.957925,0.8095,0.9580249051467108,0.8112556639084163,63
0.13322684204876423,0.6043597832918167,0.9582,0.8144,0.9580369626072527,0.8167020749268096,0.9579,0.8147,0.957908560599486,0.8154266986806034,64
0.13217099631130697,0.6104644294261933,0.9597,0.8187,0.9585383609599912,0.8217726180229569,0.95845,0.82,0.958470757987966,0.8207159360012827,65
0.13610252112597226,0.6064374717235566,0.957225,0.8148,0.958099071466651,0.814213756777406,0.957975,0.8119,0.9579687604897706,0.812518742775959,66
0.13129232303500177,0.6054215352058411,0.958925,0.8112,0.9596559419148049,0.8141739940781267,0.95965,0.814,0.9596059594694926,0.8139693683069977,67
0.12161245181038975,0.6155740396499634,0.9629,0.812,0.9614833457190897,0.8185571582540663,0.96125,0.8169,0.9612341584417491,0.8173789647984477,68
0.11853929878212512,0.6302531186103821,0.96465,0.8136,0.9622257505591034,0.8123466766402726,0.9623,0.8115,0.9622181798370167,0.8115190415451509,69
0.12240114309713244,0.6176405606985093,0.963175,0.8107,0.9629211040082387,0.8106037259980869,0.962825,0.8104,0.9627550935718002,0.8099303226923342,70
0.11051271264478564,0.6263556796550751,0.9656,0.8133,0.9668476511308675,0.8176694320312907,0.966775,0.8158,0.9667742070490809,0.8163868044982501,71
0.1110153971672058,0.6284433947563172,0.964675,0.8093,0.9662433801583624,0.812022736174358,0.9661,0.8092,0.9661099034399667,0.8101129827222139,72
0.11231853301301599,0.618374663901329,0.96565,0.8159,0.9669577533789848,0.8124160176233852,0.96685,0.8116,0.9668357014077527,0.8118286521379883,73
0.10567710260152817,0.6421923146724701,0.9674,0.8156,0.9680614910334981,0.8139427249894747,0.96785,0.8106,0.9678832149387805,0.8115169649923815,74
0.10123375979363919,0.6372774063348771,0.9696,0.8149,0.9696096903343838,0.8128542736407082,0.9696,0.8137,0.9695054952923859,0.8128604033159492,75
0.09769987620711326,0.6430903871297836,0.9698,0.8159,0.970266671930755,0.8146551857667781,0.970225,0.8138,0.9702155377037701,0.81397808820893,76
0.09423036680668592,0.621963611125946,0.9719,0.8147,0.9726955091411044,0.817026906310491,0.9725,0.8146,0.9725210365509647,0.8154612013710997,77
0.09457726702913642,0.627330812215805,0.973675,0.8176,0.9726739141616727,0.816080782245133,0.97265,0.8157,0.9726360726414074,0.815555589304402,78
0.08749024680405855,0.6210561824917793,0.974625,0.8159,0.9742617677109032,0.8145644734591095,0.974225,0.8136,0.9742183003414085,0.8139020081311036,79
0.08386186761185527,0.6471002097845078,0.975075,0.8175,0.9753766584235501,0.8181731829480722,0.975325,0.8163,0.9753316982767536,0.8167787519284617,80
0.08176902688331902,0.624803466963768,0.976175,0.818,0.976765167709317,0.8191435543578721,0.9767,0.8175,0.9766855586383163,0.8177567019027897,81
0.08096934663578868,0.6593274082660675,0.976225,0.8156,0.9755794080467173,0.8168616654281724,0.97555,0.816,0.975540703194468,0.8162015198947443,82
0.08698968777135015,0.6533793723106385,0.9713,0.8126,0.9746899140265024,0.8139588064851158,0.974425,0.8122,0.9744417755289787,0.8129279871051444,83
0.07315664272308349,0.651300092124939,0.9778,0.8177,0.9783968414302597,0.8184355529287796,0.9783,0.8167,0.9783055764566999,0.8170543761120383,84
0.07373620109148324,0.6415717381715774,0.97765,0.8184,0.9788335739693408,0.8205667958511803,0.9788,0.8201,0.9787867172058068,0.8202441323032729,85
0.0699828489696607,0.6496504079937935,0.98095,0.8187,0.9797337860414267,0.8220424150878938,0.97965,0.8206,0.9796513585268777,0.820967975764271,86
0.07274863074794412,0.6437061905622482,0.979125,0.8154,0.9796866487360371,0.8177748692494917,0.979575,0.8155,0.9795878655204533,0.8161870856132524,87
0.07212799440659583,0.6653156179189682,0.978525,0.815,0.9790709565214208,0.814767620739131,0.979,0.8125,0.9790150979857628,0.8132196682396093,88
0.07105581197217106,0.6637330377101898,0.979175,0.8151,0.9797760464510961,0.8175149783251078,0.979575,0.8151,0.9795865232052314,0.8158094392126842,89
0.06531690322980285,0.6761618856906891,0.981725,0.8148,0.9810329778969321,0.8172914955998158,0.980975,0.8154,0.980985605842151,0.8161124143182978,90
0.06462157974690198,0.6645825994610787,0.980875,0.8213,0.9820247947416614,0.822753516984023,0.981925,0.8197,0.9819331142335581,0.8205104503539087,91
0.0643812777608633,0.650088768774271,0.982375,0.8186,0.9814683884976361,0.8173179555776487,0.9814,0.8145,0.9814106159291023,0.8154663272096071,92
0.060194901125691834,0.6568840702295303,0.9846,0.8171,0.9829653880900779,0.8175294330431854,0.982925,0.8157,0.982926918414119,0.8163725003974509,93
0.05816216642390937,0.6819859749794006,0.984,0.8207,0.984004740457835,0.8219757944551291,0.98395,0.8199,0.9839585426814969,0.8206581748907225,94
0.05899676483385265,0.6754456174612046,0.9846,0.8143,0.984615837631649,0.8193237701990876,0.9846,0.8177,0.9846018330699381,0.8180742766316097,95
0.05398623516596854,0.6649287669897079,0.98545,0.8165,0.986602153037322,0.8180773357098852,0.9866,0.8165,0.9865985212344558,0.817086177790092,96
0.06325449779517948,0.6993368448734284,0.9817,0.8154,0.9814192778438553,0.8183131165508132,0.981275,0.815,0.9812617504935317,0.8158675046507047,97
0.05208783420026302,0.6836250290870667,0.985275,0.8146,0.9845964469749059,0.8190122442088373,0.984575,0.8184,0.9845666187881404,0.8182994303997876,98
0.05134555714316666,0.6795127957105637,0.986075,0.8176,0.986422713878245,0.8259585831371334,0.986375,0.823,0.9863860463694913,0.8240931280706829,99
0.04934274272155017,0.6751021054029465,0.98655,0.8208,0.9864249154202777,0.8184139118962473,0.9864,0.8188,0.986392909126954,0.8183752394449424,100
0.05091435978524387,0.6970216601014138,0.985675,0.8173,0.985706607461865,0.8212142882149542,0.9856,0.8188,0.985608136960206,0.8194665458482748,101
0.04796976110693067,0.679967344290018,0.9882,0.817,0.987247301578467,0.8217085526495055,0.987225,0.8198,0.9872260694513361,0.820392729755284,102
0.04726130411718041,0.6974475048065185,0.986575,0.818,0.9874276973941895,0.8190844931709601,0.987375,0.8181,0.9873725823555769,0.818176449474358,103
0.04673133803717792,0.690362015748024,0.9871,0.819,0.9882847996800017,0.8218493273438953,0.988275,0.8215,0.9882724595369539,0.8214969177869292,104
0.04429712971616536,0.6765534087896347,0.9887,0.8198,0.9884455112082485,0.8191590622058613,0.988425,0.8198,0.9884175874228155,0.819260672381274,105
0.04554964968953282,0.7241817165374755,0.986875,0.818,0.9884644042953349,0.8180638463373764,0.988425,0.816,0.9884213936594846,0.8163618120510157,106
0.045080457753688095,0.7004390853404999,0.989575,0.8185,0.990121764772349,0.8215158810398114,0.9901,0.8191,0.9900962958699907,0.820010923171109,107
0.04449663419499993,0.6947794264316559,0.986925,0.8188,0.986911322548767,0.8226146743307158,0.986875,0.8226,0.9868644888280486,0.8221029321545993,108
0.04188219065591693,0.7175565667629242,0.98885,0.8197,0.9883720494642195,0.8211749884844214,0.9883,0.8185,0.9882999283874054,0.8190028857555957,109
0.04148828486157581,0.7164795982569456,0.98795,0.8182,0.9892340143365232,0.8198071218249373,0.989175,0.8187,0.9891781083246768,0.8190356544670331,110
0.06955169409941882,0.762834219777584,0.980725,0.8073,0.9797510089659861,0.8169777887876949,0.97945,0.815,0.9794170718398285,0.8156174064565928,111
0.0380990901151672,0.7263514303207398,0.99,0.8179,0.9898575570507566,0.8192434598063096,0.989825,0.8182,0.9898245973491434,0.8183305510878925,112
0.037156611059978605,0.7106664328813553,0.9901,0.8188,0.990154103532221,0.8213736841764838,0.99015,0.8209,0.9901488340805307,0.820903054792749,113
0.03578350436454639,0.7030922597408295,0.990525,0.8182,0.9905677942476521,0.8192770533482328,0.99055,0.8197,0.9905434476773318,0.8192763354914757,114
0.03403041740665212,0.712904630446434,0.991225,0.8204,0.9912044163889845,0.8218889991892538,0.9912,0.8205,0.9911999969231747,0.8209618037812086,115
0.03298741646949202,0.7087500982761383,0.991925,0.815,0.9907223709544601,0.8190517783212,0.9907,0.818,0.9907010259488299,0.8183421610341557,116
0.0340878481073305,0.7095858562231064,0.991475,0.8217,0.9916881301015014,0.8216665699239022,0.991675,0.8223,0.9916723184286329,0.8215095559317671,117
0.034798154109343886,0.7307662922382355,0.9909,0.8196,0.9912692124588757,0.8271670572719267,0.99125,0.8253,0.9912504601529852,0.8258500284894357,118
0.03403279386237264,0.7434510323524475,0.99045,0.824,0.9909988247324975,0.8202485329617857,0.990975,0.8189,0.9909804473887887,0.8193839878848699,119
0.030220163530576973,0.7174749204874039,0.99235,0.8185,0.9925589339619746,0.824636810761983,0.99255,0.8221,0.992549845815547,0.8230056555358036,120
0.03489950910629704,0.728721812915802,0.991125,0.8196,0.9902391215001993,0.8195952703495876,0.9902,0.8178,0.9902015099639683,0.8183876965007655,121
0.03365375705771148,0.7356614515066147,0.9914,0.8178,0.9915263343916864,0.826153570363827,0.9915,0.8237,0.9914983656791697,0.8243006049974245,122
0.033872714765090496,0.7439173700094223,0.991425,0.8207,0.9911725290541135,0.8198543773507199,0.991125,0.8173,0.9911241839544015,0.8178911151409824,123
0.03212597950324416,0.7182600627541542,0.992175,0.819,0.9916215645431552,0.8205598503616462,0.9916,0.8202,0.9915975212504633,0.8202739870089385,124
0.02687993850549683,0.7138062811851501,0.992875,0.8247,0.9935544018585033,0.8210577005321001,0.99355,0.8205,0.993548390102954,0.820597916505467,125
0.026712728566396983,0.7199205219864845,0.993275,0.8192,0.9937026832698624,0.8250262165828625,0.9937,0.8235,0.9937000894684405,0.8239256555922064,126
0.02808301057671197,0.7067756394863128,0.993275,0.8225,0.9930390325620668,0.8278101153007288,0.993025,0.8263,0.9930260157461729,0.8268383211245602,127
0.024497326364461332,0.7337208055973053,0.9938,0.8221,0.993586383264928,0.8212685201233763,0.993575,0.8208,0.9935732969732324,0.820612162079397,128
0.026988664508238436,0.7422287304639816,0.992825,0.8203,0.9932211576529495,0.8160782984664788,0.9932,0.8145,0.9931989925986756,0.8148577701549997,129
0.025886046636197715,0.7249057994365692,0.99315,0.8224,0.9933904452680137,0.8233388092517154,0.993375,0.8225,0.9933714834764429,0.822675214914592,130
0.023918210820481182,0.7339512975096703,0.994375,0.8232,0.9933293052656987,0.8232692519835256,0.993325,0.8231,0.9933259146188941,0.8230927714315387,131
0.022841457548830657,0.7514915502458811,0.9944,0.8267,0.9946795289005836,0.8234895141547645,0.994675,0.8234,0.9946738240134615,0.8231699250580532,132
0.023907026241812856,0.7426609531164169,0.994425,0.8258,0.9942562357336321,0.8263126657428437,0.99425,0.8246,0.9942484814592659,0.8252095054547862,133
0.0239463481945917,0.747521677916497,0.9941,0.8217,0.99445330905471,0.8228916710726271,0.99445,0.8229,0.9944485943398551,0.8226742752982729,134
0.024079809138923883,0.7555024571657181,0.994575,0.8203,0.9937908954983901,0.8262986062345211,0.993775,0.8245,0.993775406101945,0.8252174661809971,135
0.020675444230157883,0.7590987322688103,0.9951,0.82,0.9949345284186697,0.8249336170329825,0.994925,0.8245,0.9949243059910763,0.8244208419899918,136
0.021541797293163835,0.7519071031332016,0.994675,0.8254,0.994781147923758,0.8253802472245523,0.994775,0.8239,0.9947745991778909,0.8243551479840054,137
0.021593556785583497,0.742121205329895,0.9952,0.8272,0.9950072570448452,0.8224707500181098,0.995,0.8226,0.9949994016669927,0.8224459881296184,138
0.020791612109495327,0.7445052872776985,0.995075,0.8215,0.9948601771677961,0.8232562353579153,0.99485,0.8218,0.9948505902186849,0.8222322990413843,139
0.02095785057072062,0.7636881081819534,0.994325,0.8276,0.9947317967052656,0.8223599484409677,0.994725,0.8215,0.9947241280746887,0.8216070250695657,140
0.018799030288867653,0.7750319848060608,0.9956,0.8226,0.9953305972322852,0.8275928566480089,0.995325,0.8263,0.9953256476055456,0.8266699035983304,141
0.01970504257949069,0.7650260537624359,0.99535,0.8232,0.9951063169481049,0.8225898352426991,0.9951,0.8195,0.9951007452612394,0.820586400842621,142
0.020147199096996336,0.7276409883975983,0.99515,0.825,0.9949369719264949,0.825271444920756,0.994925,0.8233,0.9949249838987274,0.8240619579360561,143
0.019362222753325477,0.772022666978836,0.994375,0.818,0.9949439467836629,0.8218015841309151,0.994925,0.8205,0.99492537072354,0.8208447363547684,144
0.017781226362939925,0.7731198367595673,0.995175,0.8227,0.9953103122616264,0.8268621403305259,0.9953,0.8251,0.9953005797144162,0.8253699310452924,145
0.01977915196577087,0.7742445471048355,0.995075,0.8217,0.994688852863486,0.8188222016184235,0.994675,0.8172,0.9946744370776238,0.81761702542277,146
0.019407159835612402,0.7685715208530426,0.995075,0.819,0.9952580313516901,0.8219204900823334,0.99525,0.8216,0.9952489908177952,0.8216045584701085,147
0.017708867962844668,0.7569280282497406,0.9955,0.8206,0.9954619897634644,0.8267211608514939,0.99545,0.8253,0.9954506030419114,0.8256150663041235,148
0.017536768891802057,0.7831432718515396,0.9957,0.8195,0.9957359530545274,0.8263570404739908,0.995725,0.8229,0.9957240277223874,0.8236115486704002,149
0.01585182298901491,0.7907700163364411,0.9961,0.8232,0.9955322658342765,0.8214081911703041,0.995525,0.8198,0.9955245872748425,0.819985626888048,150
