train_loss,valid_loss,train_accuracy,valid_accuracy,epoch
1.3656782145690918,1.586833172416687,"tensor(0.3383, device='cuda:0', dtype=torch.float64)",0.4142,35
1.3612937535095215,1.5808071432113648,"tensor(0.3433, device='cuda:0', dtype=torch.float64)",0.4152,36
1.3548248883056642,1.5708277959823609,"tensor(0.3457, device='cuda:0', dtype=torch.float64)",0.4151,37
1.3482744511413574,1.564257918357849,"tensor(0.3492, device='cuda:0', dtype=torch.float64)",0.4166,38
1.3452309338378907,1.5584578617095948,"tensor(0.3532, device='cuda:0', dtype=torch.float64)",0.4232,39
1.336765548248291,1.5442852174758912,"tensor(0.3580, device='cuda:0', dtype=torch.float64)",0.4265,40
1.332807064666748,1.5416582347869874,"tensor(0.3645, device='cuda:0', dtype=torch.float64)",0.4265,41
1.329463370666504,1.5338842365264893,"tensor(0.3626, device='cuda:0', dtype=torch.float64)",0.424,42
1.3231611108398438,1.5277085020065309,"tensor(0.3690, device='cuda:0', dtype=torch.float64)",0.4364,43
1.3207914987182616,1.5230153022766113,"tensor(0.3695, device='cuda:0', dtype=torch.float64)",0.4343,44
1.3180764799499511,1.5132098606109619,"tensor(0.3727, device='cuda:0', dtype=torch.float64)",0.4366,45
1.3101478002929687,1.50825816822052,"tensor(0.3730, device='cuda:0', dtype=torch.float64)",0.4433,46
1.3039295683288574,1.503856907272339,"tensor(0.3821, device='cuda:0', dtype=torch.float64)",0.4394,47
1.3025800869750976,1.492380634880066,"tensor(0.3803, device='cuda:0', dtype=torch.float64)",0.4485,48
1.2972568838500977,1.4915093013763427,"tensor(0.3829, device='cuda:0', dtype=torch.float64)",0.4439,49
1.2919253727722169,1.4870865007400513,"tensor(0.3893, device='cuda:0', dtype=torch.float64)",0.4549,50
1.2868923567199706,1.4806880470275878,"tensor(0.3875, device='cuda:0', dtype=torch.float64)",0.4528,51
1.2879191899108886,1.475751442527771,"tensor(0.3920, device='cuda:0', dtype=torch.float64)",0.4516,52
1.2807231619262696,1.4651528318405151,"tensor(0.3903, device='cuda:0', dtype=torch.float64)",0.4591,53
1.2752629747009276,1.4591290115356446,"tensor(0.3949, device='cuda:0', dtype=torch.float64)",0.4551,54
1.2711287326049805,1.4548116287231445,"tensor(0.3977, device='cuda:0', dtype=torch.float64)",0.4582,55
1.2632199449157715,1.4502406648635864,"tensor(0.4017, device='cuda:0', dtype=torch.float64)",0.4644,56
1.262575033569336,1.4401818716049195,"tensor(0.4020, device='cuda:0', dtype=torch.float64)",0.4656,57
1.2556831939697266,1.436428189277649,"tensor(0.4079, device='cuda:0', dtype=torch.float64)",0.4718,58
1.2527134350585938,1.431750238800049,"tensor(0.4098, device='cuda:0', dtype=torch.float64)",0.4705,59
1.254240417327881,1.429668683052063,"tensor(0.4096, device='cuda:0', dtype=torch.float64)",0.4728,60
1.2437655308532716,1.4238688329696656,"tensor(0.4128, device='cuda:0', dtype=torch.float64)",0.4699,61
1.2446586328125,1.4138990957260131,"tensor(0.4163, device='cuda:0', dtype=torch.float64)",0.4751,62
1.2406799333190919,1.4119154247283936,"tensor(0.4196, device='cuda:0', dtype=torch.float64)",0.4734,63
1.2377961979675294,1.4053088092803956,"tensor(0.4208, device='cuda:0', dtype=torch.float64)",0.4843,64
1.2360585038757324,1.3998935428619386,"tensor(0.4235, device='cuda:0', dtype=torch.float64)",0.4839,65
1.224610053100586,1.391923844909668,"tensor(0.4268, device='cuda:0', dtype=torch.float64)",0.492,66
1.2261220692443848,1.3936015926361085,"tensor(0.4273, device='cuda:0', dtype=torch.float64)",0.4829,67
1.2239694969177246,1.390769764137268,"tensor(0.4282, device='cuda:0', dtype=torch.float64)",0.4861,68
1.2181146377563477,1.378410789871216,"tensor(0.4310, device='cuda:0', dtype=torch.float64)",0.4941,69
1.2131417292785645,1.372911064720154,"tensor(0.4348, device='cuda:0', dtype=torch.float64)",0.4879,70
1.2097932669067384,1.379478482055664,"tensor(0.4353, device='cuda:0', dtype=torch.float64)",0.4939,71
1.2102720108032226,1.3694126768112183,"tensor(0.4337, device='cuda:0', dtype=torch.float64)",0.4908,72
1.2049217065429687,1.366403201675415,"tensor(0.4431, device='cuda:0', dtype=torch.float64)",0.4955,73
1.2053052436828613,1.361152585029602,"tensor(0.4419, device='cuda:0', dtype=torch.float64)",0.4924,74
1.1993903518676758,1.3745126714706422,"tensor(0.4406, device='cuda:0', dtype=torch.float64)",0.4939,75
1.1945198370361327,1.356022525024414,"tensor(0.4463, device='cuda:0', dtype=torch.float64)",0.5006,76
1.1916314959716796,1.3476877346038818,"tensor(0.4403, device='cuda:0', dtype=torch.float64)",0.51,77
1.188860952911377,1.3469847555160523,"tensor(0.4494, device='cuda:0', dtype=torch.float64)",0.5034,78
1.18771685546875,1.3433232652664184,"tensor(0.4520, device='cuda:0', dtype=torch.float64)",0.5038,79
1.1853054316711427,1.3462012990951537,"tensor(0.4502, device='cuda:0', dtype=torch.float64)",0.4951,80
1.184004575958252,1.3671791038513184,"tensor(0.4537, device='cuda:0', dtype=torch.float64)",0.4935,81
1.1807016928100587,1.3290441318511963,"tensor(0.4523, device='cuda:0', dtype=torch.float64)",0.5095,82
1.1767585093688966,1.333186775970459,"tensor(0.4558, device='cuda:0', dtype=torch.float64)",0.5119,83
1.172444627532959,1.3285047632217408,"tensor(0.4602, device='cuda:0', dtype=torch.float64)",0.5211,84
1.174895502166748,1.3228090324401856,"tensor(0.4561, device='cuda:0', dtype=torch.float64)",0.5172,85
1.170972719116211,1.3170005676269532,"tensor(0.4604, device='cuda:0', dtype=torch.float64)",0.5158,86
1.1655007582092285,1.3183524698257447,"tensor(0.4618, device='cuda:0', dtype=torch.float64)",0.5095,87
1.1614448605346679,1.3227547901153565,"tensor(0.4625, device='cuda:0', dtype=torch.float64)",0.5134,88
1.1589840682983399,1.310488242149353,"tensor(0.4643, device='cuda:0', dtype=torch.float64)",0.5211,89
1.155477438812256,1.301960182762146,"tensor(0.4709, device='cuda:0', dtype=torch.float64)",0.5193,90
1.1555022895812987,1.301884427833557,"tensor(0.4663, device='cuda:0', dtype=torch.float64)",0.5213,91
1.1577518037414551,1.296418595314026,"tensor(0.4664, device='cuda:0', dtype=torch.float64)",0.5239,92
1.1477492068481445,1.296571276664734,"tensor(0.4715, device='cuda:0', dtype=torch.float64)",0.5292,93
1.1416288139343262,1.2922942384719849,"tensor(0.4741, device='cuda:0', dtype=torch.float64)",0.5275,94
1.142993066558838,1.2891503944396974,"tensor(0.4761, device='cuda:0', dtype=torch.float64)",0.5335,95
1.1438434002685547,1.2814017143249512,"tensor(0.4737, device='cuda:0', dtype=torch.float64)",0.5315,96
1.142032169189453,1.286186587524414,"tensor(0.4758, device='cuda:0', dtype=torch.float64)",0.5269,97
1.1398352098083495,1.2750699531555176,"tensor(0.4763, device='cuda:0', dtype=torch.float64)",0.5272,98
1.1365421197509766,1.2788262199401856,"tensor(0.4785, device='cuda:0', dtype=torch.float64)",0.5266,99
1.131249667816162,1.275529051208496,"tensor(0.4777, device='cuda:0', dtype=torch.float64)",0.5355,100
1.131959468536377,1.276014203643799,"tensor(0.4811, device='cuda:0', dtype=torch.float64)",0.5295,101
1.125222807159424,1.2749053718566894,"tensor(0.4854, device='cuda:0', dtype=torch.float64)",0.5331,102
1.123502410583496,1.265482276916504,"tensor(0.4872, device='cuda:0', dtype=torch.float64)",0.5349,103
1.1228427017211915,1.2613723428726196,"tensor(0.4869, device='cuda:0', dtype=torch.float64)",0.539,104
1.1248776588439942,1.2564195434570313,"tensor(0.4875, device='cuda:0', dtype=torch.float64)",0.542,105
1.1178362586975097,1.2544334448814392,"tensor(0.4908, device='cuda:0', dtype=torch.float64)",0.544,106
1.1188643328857422,1.2479195217132568,"tensor(0.4879, device='cuda:0', dtype=torch.float64)",0.5437,107
1.11923003616333,1.250841547870636,"tensor(0.4919, device='cuda:0', dtype=torch.float64)",0.5448,108
1.1144400651550292,1.2548520544052124,"tensor(0.4901, device='cuda:0', dtype=torch.float64)",0.5364,109
1.110655046081543,1.2664515268325807,"tensor(0.4930, device='cuda:0', dtype=torch.float64)",0.5407,110
1.1137678538513183,1.2759242763519287,"tensor(0.4965, device='cuda:0', dtype=torch.float64)",0.5315,111
1.108129289855957,1.2484805896759033,"tensor(0.4953, device='cuda:0', dtype=torch.float64)",0.5481,112
1.1040613575744629,1.2453921895980835,"tensor(0.5026, device='cuda:0', dtype=torch.float64)",0.5426,113
1.1025595645141602,1.2309641193389893,"tensor(0.5003, device='cuda:0', dtype=torch.float64)",0.5487,114
1.0997724787902832,1.2388419757843017,"tensor(0.5025, device='cuda:0', dtype=torch.float64)",0.551,115
1.0962808108520508,1.238392075920105,"tensor(0.5011, device='cuda:0', dtype=torch.float64)",0.5494,116
1.1030671173095703,1.2484971305847168,"tensor(0.4997, device='cuda:0', dtype=torch.float64)",0.5407,117
1.0960908155822753,1.2207330684661866,"tensor(0.5053, device='cuda:0', dtype=torch.float64)",0.5545,118
1.0960867832946777,1.2179284650802613,"tensor(0.5041, device='cuda:0', dtype=torch.float64)",0.5594,119
1.0944575064086914,1.2232656469345093,"tensor(0.5044, device='cuda:0', dtype=torch.float64)",0.558,120
1.0870324556732178,1.2204675954818727,"tensor(0.5071, device='cuda:0', dtype=torch.float64)",0.5517,121
1.0871755169677735,1.2181460042953491,"tensor(0.5080, device='cuda:0', dtype=torch.float64)",0.5532,122
1.0910697497558595,1.2102518312454225,"tensor(0.5068, device='cuda:0', dtype=torch.float64)",0.5568,123
1.0845518367767335,1.2182510771751405,"tensor(0.5123, device='cuda:0', dtype=torch.float64)",0.556,124
1.0831623377990722,1.2106347337722778,"tensor(0.5124, device='cuda:0', dtype=torch.float64)",0.5583,125
1.0794536711120606,1.2136174703598022,"tensor(0.5140, device='cuda:0', dtype=torch.float64)",0.5626,126
1.0828428909301757,1.2111561866760254,"tensor(0.5122, device='cuda:0', dtype=torch.float64)",0.557,127
1.0779744721221924,1.2005546684265136,"tensor(0.5129, device='cuda:0', dtype=torch.float64)",0.5645,128
1.075322552871704,1.1942204778671264,"tensor(0.5144, device='cuda:0', dtype=torch.float64)",0.5661,129
1.0761034315490723,1.1966158847808839,"tensor(0.5124, device='cuda:0', dtype=torch.float64)",0.5647,130
1.072111680831909,1.2063710807800292,"tensor(0.5178, device='cuda:0', dtype=torch.float64)",0.5642,131
1.072737356491089,1.1970543741226196,"tensor(0.5143, device='cuda:0', dtype=torch.float64)",0.5674,132
1.0679625233459473,1.1951239879608155,"tensor(0.5183, device='cuda:0', dtype=torch.float64)",0.5678,133
1.0634542163848877,1.18616554813385,"tensor(0.5191, device='cuda:0', dtype=torch.float64)",0.5675,134
1.0643395000457763,1.1819636976242065,"tensor(0.5187, device='cuda:0', dtype=torch.float64)",0.5688,135
1.0642612329101562,1.1804591917037963,"tensor(0.5189, device='cuda:0', dtype=torch.float64)",0.5699,136
1.06097997215271,1.1788762071609498,"tensor(0.5260, device='cuda:0', dtype=torch.float64)",0.5721,137
1.0622456893157959,1.1841036067962647,"tensor(0.5221, device='cuda:0', dtype=torch.float64)",0.577,138
1.0546541694641114,1.1812342489242553,"tensor(0.5267, device='cuda:0', dtype=torch.float64)",0.5715,139
1.049788943862915,1.1807148206710816,"tensor(0.5286, device='cuda:0', dtype=torch.float64)",0.5739,140
1.0509536208343506,1.1649120330810547,"tensor(0.5259, device='cuda:0', dtype=torch.float64)",0.5798,141
1.0513950619506836,1.174510931968689,"tensor(0.5278, device='cuda:0', dtype=torch.float64)",0.5796,142
1.0571823107147216,1.1707220333099366,"tensor(0.5285, device='cuda:0', dtype=torch.float64)",0.5719,143
1.0516491911315917,1.1614651462554932,"tensor(0.5283, device='cuda:0', dtype=torch.float64)",0.5809,144
1.04553951171875,1.1715429258346557,"tensor(0.5306, device='cuda:0', dtype=torch.float64)",0.58,145
1.0463621613311767,1.1684336485862732,"tensor(0.5309, device='cuda:0', dtype=torch.float64)",0.5801,146
1.0430505525207519,1.1694709972381592,"tensor(0.5314, device='cuda:0', dtype=torch.float64)",0.5841,147
1.042517686920166,1.158126711845398,"tensor(0.5337, device='cuda:0', dtype=torch.float64)",0.581,148
1.04458094581604,1.159922395324707,"tensor(0.5357, device='cuda:0', dtype=torch.float64)",0.5788,149
1.0383983772277832,1.1515895341873168,"tensor(0.5383, device='cuda:0', dtype=torch.float64)",0.5756,150
1.0359738214874268,1.1597740076065064,"tensor(0.5394, device='cuda:0', dtype=torch.float64)",0.5862,151
1.031485663986206,1.1498889488220214,"tensor(0.5413, device='cuda:0', dtype=torch.float64)",0.5809,152
1.034060825805664,1.1575723249435426,"tensor(0.5376, device='cuda:0', dtype=torch.float64)",0.5763,153
1.0325801026916503,1.1554061096191406,"tensor(0.5367, device='cuda:0', dtype=torch.float64)",0.5785,154
1.0312847500610351,1.1497803649902343,"tensor(0.5395, device='cuda:0', dtype=torch.float64)",0.5804,155
1.0287440464019775,1.1499099388122558,"tensor(0.5405, device='cuda:0', dtype=torch.float64)",0.5812,156
1.0302454386138915,1.1439447385787964,"tensor(0.5397, device='cuda:0', dtype=torch.float64)",0.5918,157
1.0265948332214356,1.1384771372795104,"tensor(0.5410, device='cuda:0', dtype=torch.float64)",0.5918,158
1.0305953858947754,1.1304064973831176,"tensor(0.5432, device='cuda:0', dtype=torch.float64)",0.5864,159
1.0252409061431884,1.1586676474571227,"tensor(0.5440, device='cuda:0', dtype=torch.float64)",0.5791,160
1.0243024073791505,1.1404561579704284,"tensor(0.5427, device='cuda:0', dtype=torch.float64)",0.5904,161
1.0258937647247315,1.1362221294403076,"tensor(0.5437, device='cuda:0', dtype=torch.float64)",0.5893,162
1.020811531906128,1.1445180067062377,"tensor(0.5473, device='cuda:0', dtype=torch.float64)",0.5855,163
1.0193263345336914,1.1301628604888916,"tensor(0.5468, device='cuda:0', dtype=torch.float64)",0.5932,164
1.0185427835845948,1.1445325410842895,"tensor(0.5475, device='cuda:0', dtype=torch.float64)",0.5857,165
1.0203549918365478,1.1232176557540894,"tensor(0.5491, device='cuda:0', dtype=torch.float64)",0.5969,166
1.0135675749206543,1.128327759552002,"tensor(0.5478, device='cuda:0', dtype=torch.float64)",0.5891,167
1.0138758935546874,1.1295897674560547,"tensor(0.5502, device='cuda:0', dtype=torch.float64)",0.5905,168
1.0094382231903076,1.1399716825485229,"tensor(0.5514, device='cuda:0', dtype=torch.float64)",0.5943,169
1.0148823846435546,1.1303151082992553,"tensor(0.5491, device='cuda:0', dtype=torch.float64)",0.5966,170
1.0132546391296386,1.124027037334442,"tensor(0.5498, device='cuda:0', dtype=torch.float64)",0.5986,171
1.0124122473144532,1.118368655204773,"tensor(0.5524, device='cuda:0', dtype=torch.float64)",0.5962,172
1.0053316413116455,1.112952459335327,"tensor(0.5547, device='cuda:0', dtype=torch.float64)",0.5983,173
1.0031832279968262,1.12401057472229,"tensor(0.5569, device='cuda:0', dtype=torch.float64)",0.591,174
1.0068548350524902,1.112787087059021,"tensor(0.5548, device='cuda:0', dtype=torch.float64)",0.599,175
1.0063160221862792,1.1153597822189332,"tensor(0.5549, device='cuda:0', dtype=torch.float64)",0.6016,176
1.0049625999450684,1.1113709045410156,"tensor(0.5544, device='cuda:0', dtype=torch.float64)",0.602,177
0.9965769933319092,1.1121059295654296,"tensor(0.5613, device='cuda:0', dtype=torch.float64)",0.5932,178
1.0069357544708253,1.1043205518722534,"tensor(0.5546, device='cuda:0', dtype=torch.float64)",0.6004,179
1.0001298639678955,1.1111066274642944,"tensor(0.5534, device='cuda:0', dtype=torch.float64)",0.603,180
0.9935813382720947,1.1024030002593994,"tensor(0.5578, device='cuda:0', dtype=torch.float64)",0.6055,181
0.9975658005523682,1.10601913728714,"tensor(0.5637, device='cuda:0', dtype=torch.float64)",0.5978,182
0.9962058288574219,1.0975979140281678,"tensor(0.5608, device='cuda:0', dtype=torch.float64)",0.6021,183
0.9944948487854004,1.1076742956161498,"tensor(0.5600, device='cuda:0', dtype=torch.float64)",0.6041,184
0.997776050491333,1.1120200099945068,"tensor(0.5613, device='cuda:0', dtype=torch.float64)",0.6015,185
0.9911884878540039,1.0967226791381837,"tensor(0.5629, device='cuda:0', dtype=torch.float64)",0.6059,186
0.9953651483917236,1.1019946695327758,"tensor(0.5617, device='cuda:0', dtype=torch.float64)",0.6034,187
0.9893356601715088,1.0933271724700928,"tensor(0.5653, device='cuda:0', dtype=torch.float64)",0.6075,188
0.9886327503967285,1.095075147151947,"tensor(0.5668, device='cuda:0', dtype=torch.float64)",0.6093,189
0.9867722927856445,1.096465372467041,"tensor(0.5659, device='cuda:0', dtype=torch.float64)",0.6093,190
0.990325638961792,1.0938659947395324,"tensor(0.5680, device='cuda:0', dtype=torch.float64)",0.6089,191
0.9916145704650879,1.0894445863723754,"tensor(0.5643, device='cuda:0', dtype=torch.float64)",0.6084,192
0.9864712091827392,1.0955890993118287,"tensor(0.5669, device='cuda:0', dtype=torch.float64)",0.6056,193
0.9854885362243653,1.0911372938156128,"tensor(0.5660, device='cuda:0', dtype=torch.float64)",0.6123,194
0.9880947592163086,1.086060941505432,"tensor(0.5662, device='cuda:0', dtype=torch.float64)",0.6119,195
0.9761295173645019,1.095949822807312,"tensor(0.5696, device='cuda:0', dtype=torch.float64)",0.6091,196
0.9817518774414062,1.0822636362075806,"tensor(0.5708, device='cuda:0', dtype=torch.float64)",0.6106,197
0.976031266708374,1.076418620300293,"tensor(0.5685, device='cuda:0', dtype=torch.float64)",0.6071,198
0.9764873554992676,1.0816837067604066,"tensor(0.5702, device='cuda:0', dtype=torch.float64)",0.6107,199
0.9787945346832275,1.0765448705673217,"tensor(0.5707, device='cuda:0', dtype=torch.float64)",0.6104,200
0.9816186558532715,1.0808066930770874,"tensor(0.5694, device='cuda:0', dtype=torch.float64)",0.6175,201
0.9731384970855713,1.077110286617279,"tensor(0.5749, device='cuda:0', dtype=torch.float64)",0.6123,202
0.974145924911499,1.068056332206726,"tensor(0.5732, device='cuda:0', dtype=torch.float64)",0.6124,203
0.9779379720306397,1.0810916814804077,"tensor(0.5693, device='cuda:0', dtype=torch.float64)",0.6116,204
0.9700327342987061,1.0891963445663453,"tensor(0.5717, device='cuda:0', dtype=torch.float64)",0.6036,205
0.9810750912475585,1.0710066221237182,"tensor(0.5711, device='cuda:0', dtype=torch.float64)",0.6117,206
0.9734848899841309,1.071651503944397,"tensor(0.5733, device='cuda:0', dtype=torch.float64)",0.6148,207
0.9707461224365235,1.0869367551803588,"tensor(0.5753, device='cuda:0', dtype=torch.float64)",0.6109,208
0.972267470626831,1.0794606830596924,"tensor(0.5731, device='cuda:0', dtype=torch.float64)",0.6179,209
0.9685503351593018,1.0731353289604186,"tensor(0.5761, device='cuda:0', dtype=torch.float64)",0.6141,210
0.9642957846069335,1.066642924118042,"tensor(0.5783, device='cuda:0', dtype=torch.float64)",0.6196,211
0.9653622750854493,1.0650658423423767,"tensor(0.5763, device='cuda:0', dtype=torch.float64)",0.6214,212
0.9634785210418702,1.0722237707138063,"tensor(0.5776, device='cuda:0', dtype=torch.float64)",0.6157,213
0.9638165038299561,1.067508595275879,"tensor(0.5815, device='cuda:0', dtype=torch.float64)",0.6194,214
0.9688731977081299,1.06752051486969,"tensor(0.5787, device='cuda:0', dtype=torch.float64)",0.6161,215
0.9619828533935547,1.0646587383270263,"tensor(0.5802, device='cuda:0', dtype=torch.float64)",0.6187,216
0.9620648332214355,1.0789754739761352,"tensor(0.5797, device='cuda:0', dtype=torch.float64)",0.6097,217
0.9587776324462891,1.057582325363159,"tensor(0.5801, device='cuda:0', dtype=torch.float64)",0.6196,218
0.9648105268859863,1.0589822254180907,"tensor(0.5792, device='cuda:0', dtype=torch.float64)",0.6216,219
0.9612586502838135,1.0761841177940368,"tensor(0.5840, device='cuda:0', dtype=torch.float64)",0.6141,220
0.9629099947357178,1.0695345851898193,"tensor(0.5801, device='cuda:0', dtype=torch.float64)",0.6158,221
0.9573994190216064,1.0615776611328125,"tensor(0.5835, device='cuda:0', dtype=torch.float64)",0.6161,222
0.9558061598968506,1.0544714071273804,"tensor(0.5844, device='cuda:0', dtype=torch.float64)",0.6218,223
0.9558587371063233,1.0749252910614013,"tensor(0.5829, device='cuda:0', dtype=torch.float64)",0.6161,224
0.953679769821167,1.0618428945541383,"tensor(0.5856, device='cuda:0', dtype=torch.float64)",0.6242,225
0.9516483624267578,1.0489463431358337,"tensor(0.5876, device='cuda:0', dtype=torch.float64)",0.6245,226
0.9546912244415283,1.059883744430542,"tensor(0.5813, device='cuda:0', dtype=torch.float64)",0.625,227
0.9506071239471435,1.048864243888855,"tensor(0.5840, device='cuda:0', dtype=torch.float64)",0.6232,228
0.9534935180664063,1.0642071719169617,"tensor(0.5857, device='cuda:0', dtype=torch.float64)",0.6154,229
0.9530588882446289,1.041173264503479,"tensor(0.5836, device='cuda:0', dtype=torch.float64)",0.6219,230
0.9524812706756591,1.052519722366333,"tensor(0.5841, device='cuda:0', dtype=torch.float64)",0.6225,231
0.9494784055328369,1.0495501609802247,"tensor(0.5863, device='cuda:0', dtype=torch.float64)",0.6268,232
0.9474406497192382,1.0444472799301148,"tensor(0.5885, device='cuda:0', dtype=torch.float64)",0.624,233
0.9510224507141113,1.0425237642288208,"tensor(0.5871, device='cuda:0', dtype=torch.float64)",0.6253,234
0.9405933665466308,1.0511226356506347,"tensor(0.5914, device='cuda:0', dtype=torch.float64)",0.6286,235
0.9509878397369385,1.0405050594329834,"tensor(0.5883, device='cuda:0', dtype=torch.float64)",0.6241,236
0.943251771850586,1.0441529169082642,"tensor(0.5919, device='cuda:0', dtype=torch.float64)",0.6224,237
0.950583592453003,1.0421551317214965,"tensor(0.5880, device='cuda:0', dtype=torch.float64)",0.6255,238
0.9482333946990967,1.0630068252563476,"tensor(0.5884, device='cuda:0', dtype=torch.float64)",0.6231,239
0.9498937140655518,1.0417364986419677,"tensor(0.5876, device='cuda:0', dtype=torch.float64)",0.6253,240
0.9419887368774414,1.04662075214386,"tensor(0.5916, device='cuda:0', dtype=torch.float64)",0.6273,241
0.9463683898162841,1.0423526885986327,"tensor(0.5894, device='cuda:0', dtype=torch.float64)",0.6255,242
0.9392533232116699,1.0363564455032348,"tensor(0.5932, device='cuda:0', dtype=torch.float64)",0.6267,243
0.9394321558380127,1.0390065815925598,"tensor(0.5918, device='cuda:0', dtype=torch.float64)",0.6346,244
0.9361931416320801,1.0367940605163575,"tensor(0.5925, device='cuda:0', dtype=torch.float64)",0.6336,245
0.9407192749023437,1.0291011892318727,"tensor(0.5924, device='cuda:0', dtype=torch.float64)",0.6299,246
0.9374975037384033,1.0379863634109496,"tensor(0.5922, device='cuda:0', dtype=torch.float64)",0.6294,247
0.9340554244232178,1.035464635372162,"tensor(0.5975, device='cuda:0', dtype=torch.float64)",0.6286,248
0.9376962487030029,1.0454241172790528,"tensor(0.5947, device='cuda:0', dtype=torch.float64)",0.63,249
0.9352335376739502,1.0371848474502563,"tensor(0.5939, device='cuda:0', dtype=torch.float64)",0.6277,250
0.9393232120513916,1.041353288269043,"tensor(0.5945, device='cuda:0', dtype=torch.float64)",0.633,251
0.9349275693511963,1.0288267155647277,"tensor(0.5943, device='cuda:0', dtype=torch.float64)",0.6324,252
0.937950079498291,1.024747030067444,"tensor(0.5967, device='cuda:0', dtype=torch.float64)",0.6324,253
0.9272230606842041,1.0235043280601501,"tensor(0.5965, device='cuda:0', dtype=torch.float64)",0.6322,254
0.930337339477539,1.0268891969680787,"tensor(0.5985, device='cuda:0', dtype=torch.float64)",0.6304,255
0.9318097385406494,1.0383733268737794,"tensor(0.5969, device='cuda:0', dtype=torch.float64)",0.6326,256
0.9304497602844238,1.027781710624695,"tensor(0.5983, device='cuda:0', dtype=torch.float64)",0.6342,257
0.9301559986877441,1.0402972787857057,"tensor(0.5977, device='cuda:0', dtype=torch.float64)",0.6229,258
0.9312714443206788,1.027238268661499,"tensor(0.5975, device='cuda:0', dtype=torch.float64)",0.6349,259
0.9257694420623779,1.0252622171401977,"tensor(0.6008, device='cuda:0', dtype=torch.float64)",0.6349,260
0.927893405380249,1.0265818899154664,"tensor(0.5971, device='cuda:0', dtype=torch.float64)",0.6337,261
